x,y,serving_cell,rsrp_serving,rsrp_0,rsrp_1,rsrp_2,rsrp_3,rsrp_4,rsrp_5,rsrp_6,rsrp_7,rsrp_8,rsrp_9,rsrp_10,rsrp_11,rsrp_12,rsrp_13,rsrp_14,rsrp_15,rsrp_16,rsrp_17,rsrp_18
2584.777435081019,3728.625836951404,6,-68.20107606661855,-103.27668622383743,-96.10590970681996,-95.30041560641227,-106.54040331561683,-97.61748261101283,-80.9986782802889,-68.20107606661855,-105.64125185316459,-111.90141129374233,-96.12293423767399,-86.77560724616644,-101.68357610362372,-112.02510949351121,-104.7557163685696,-106.98367070726516,-100.67482810367213,-104.6402297752035,-109.24163528196443,-100.9682598899109
2582.1893843532253,3726.9770384932503,6,-69.91206928702367,-104.96642884453009,-97.06835649022551,-93.67547382394736,-104.75463481431042,-100.59336151857576,-81.53134582915979,-69.91206928702367,-108.24083389479736,-110.93745924573676,-97.22153861877528,-86.35595531049795,-97.97777564309872,-115.26293834682377,-108.10530292984541,-101.02096094415914,-103.3294493702206,-103.07767848509184,-113.58857210069658,-107.33757139138882
2579.6013336254314,3725.3282400349253,6,-71.75715918721383,-97.37872935941701,-91.349892073755,-85.56341316157541,-106.56830922468947,-95.28618181768198,-83.70825072586575,-71.75715918721383,-107.9337880256905,-107.56718128131544,-97.8612957049544,-80.31424331644537,-95.15779661624777,-117.7089036665633,-106.21063760532344,-99.09951221258098,-102.20875109920804,-107.10417413053051,-112.21946613647944,-103.87746111044892
2577.0132828975948,3723.6794415767718,6,-66.58141511416,-101.57386349586366,-94.04422800078922,-85.31315788357072,-104.94246654936158,-99.34443984086379,-82.77217894321562,-66.58141511416,-106.0815241246659,-109.95910486092598,-96.25088536047326,-77.43967510854904,-96.04048380992285,-116.46391815656254,-103.44858469373544,-98.70476181179615,-101.01130381400951,-105.37056917414715,-117.60396259342744,-105.52309067303382
2574.425232169801,3722.0306431184467,6,-69.95298017759754,-103.06861732813134,-95.88860131328033,-86.35562068459517,-114.17208677453715,-98.21480761497499,-84.87415488932194,-69.95298017759754,-105.7018405522834,-104.51790677238097,-93.62337884569914,-77.84297929796648,-91.92009198229822,-117.81823424117441,-98.91991753152196,-94.27058989190941,-98.5034171453764,-104.5321776284329,-110.91740787762858,-101.23628189549497
2571.8371814419643,3720.381844660293,6,-70.29820583044564,-100.1885796983198,-99.03386601163632,-83.52962819300878,-119.80566728376837,-99.67018757837312,-85.30185460036967,-70.29820583044564,-104.34496060324408,-102.33402391584704,-91.73576303810259,-70.24733207290598,-86.11439277252279,-109.33430952419822,-102.92911007185816,-91.1098098055993,-98.71960149306213,-99.19445847724198,-113.23046927949298,-101.85605683463477
2569.2491307141704,3718.73304620214,6,-74.7761067849131,-103.35024495596687,-96.45639597067562,-86.53645147591597,-108.47943148634621,-95.11306224623405,-87.26814373454887,-74.7761067849131,-110.74533146254782,-101.33666705144118,-94.22104238162413,-70.09950508819314,-82.36412713749739,-105.46227585456602,-101.89997757502597,-93.0328927259425,-96.54289734896771,-99.25258032743062,-116.69160418532078,-102.75497519774936
2566.6610799863765,3717.084247743815,6,-77.67660896079157,-105.52428482943124,-97.00284402675625,-93.1476522073549,-104.83738434230264,-99.04889725016089,-87.82647907982279,-77.67660896079157,-103.51187377501783,-102.33836590321417,-93.63060938697095,-71.04716565117609,-80.6826766710142,-99.01481944341722,-104.01049590612753,-95.02202691836541,-99.27987829854817,-99.96012620397657,-116.79861852959445,-106.99438341510802
2564.07302925854,3715.4354492856614,6,-83.8151211481645,-102.6732330352855,-96.23631935503158,-93.32029954243566,-105.40086871213862,-91.34561243420994,-86.58553443995542,-83.8151211481645,-107.0942876316489,-108.46936842037641,-97.68571747730849,-76.36444626981987,-84.56749016832985,-96.462172667799,-103.43453389601281,-98.07833832312448,-102.67524656830602,-107.58762534261831,-116.79432678772676,-114.1629991032719
2561.4849785307465,3713.7866508273364,10,-75.4741565773774,-97.43353729258118,-100.25675379095543,-92.9638103963673,-102.9305882292634,-87.24308730186866,-89.22186643560492,-81.43745248766452,-108.07808228866857,-104.19603289550236,-95.99028856931476,-75.4741565773774,-80.63023860760093,-93.18436179856252,-103.27281652196126,-88.98856079756189,-100.7380235521725,-109.7184805461109,-114.90472593586685,-111.61268982792902
2558.8969278029526,3712.137852369183,10,-78.4746339649447,-97.19250312613298,-99.2393075488577,-94.86461609463815,-106.40361145504026,-90.39141467427955,-88.56485164920633,-78.25581518910559,-108.89237050399191,-98.81942011048861,-91.72321930565153,-78.4746339649447,-82.07919518074576,-85.51128949634759,-104.61409029254234,-88.81331718799349,-103.16073117772088,-105.8977310291148,-116.94654473908432,-113.33640292350412
2556.308877075116,3710.4890539110293,10,-79.28279335980639,-98.88016802646251,-95.47757427872067,-92.82300403955607,-107.00627391826539,-89.78110079939879,-87.68725992130017,-81.11757456241061,-108.87323722953182,-98.20686388100879,-95.85101872509209,-79.28279335980639,-87.32081057581127,-93.29798764653708,-99.22929097884972,-87.06638904711454,-98.94108345358721,-105.12919512793091,-107.16289588879096,-110.91798968225582
2553.720826347322,3708.8402554527042,10,-77.91849578199708,-100.65432416752826,-99.16605828481853,-89.52481472224768,-106.20922186599803,-92.17984029504466,-90.29882990209701,-83.00776375257503,-112.93175219377858,-96.4231133136085,-97.31369268088056,-77.91849578199708,-84.34051569499772,-102.12999035066558,-98.88615219660146,-81.76038550170549,-95.95264665405801,-102.86705898207848,-110.32013696861652,-114.44985642165275
2551.1327756195283,3707.191456994551,10,-76.23287254547276,-100.23320551640317,-96.3224404069934,-86.71083815383889,-102.29533029734829,-94.70018566795179,-91.47807271293694,-83.57282672390534,-115.390834819698,-94.71189627991015,-95.3828854923835,-76.23287254547276,-86.06123036074653,-100.30331370103126,-99.48915766636614,-83.3547141853582,-98.25311956955431,-105.99252436396081,-108.48594000095711,-113.47995169492005
2548.5447248916917,3705.542658536226,10,-81.96537742786583,-106.2907798683267,-95.02450515493817,-83.72220051284003,-100.26226366592189,-100.75455760765708,-94.71573513599442,-85.80696410414423,-116.2872376382457,-94.48700191827972,-96.78542189678198,-81.96537742786583,-88.87528123974514,-103.33536546995694,-98.67233042347183,-87.11904004322608,-103.23528352066789,-107.06620833221092,-103.57961585970625,-105.57303564726476
2545.956674163898,3703.8938600780725,10,-89.59287514345965,-108.26394779376211,-97.02717745848322,-83.43902963650856,-99.93815105780972,-98.36758234361123,-92.5966850788015,-83.982678833397,-117.08905058931401,-89.75344641994171,-103.10707422195101,-89.59287514345965,-87.52895917637831,-103.8830024718196,-103.57304434576476,-91.28992114315076,-98.30030939813668,-111.04082023982717,-106.49340018472442,-100.64409062152427
2543.3686234361044,3702.245061619919,10,-87.18872842351084,-102.30305345698967,-104.90895320595396,-85.1727250925577,-105.4044520665049,-102.39561837957922,-87.06406870163987,-79.0522545560097,-118.67130467272783,-92.27721725213739,-107.01866137070162,-87.18872842351084,-87.60224534779485,-102.90360390515721,-104.56638287140997,-97.67622178804942,-103.35460396144595,-109.26473807740429,-105.42405727451587,-106.27515201419494
2540.7805727082678,3700.596263161594,10,-81.25993557713747,-103.97582776353538,-99.88835961302098,-83.89162098962485,-109.46750590551176,-100.16324277512254,-88.72896242256424,-81.51024567114553,-118.23526989130812,-92.7923618334671,-106.41656865353092,-81.25993557713747,-88.29941422263575,-101.34628018654476,-104.10483229853021,-99.59354769277077,-106.44925005339061,-101.17696152494229,-108.95553630551186,-106.91038413360435
2538.192521980474,3698.9474647034403,10,-80.76138082381455,-104.98853650743366,-95.79441724549427,-76.92524096894859,-109.00759249395229,-96.34800465417983,-88.52351208219004,-82.29025096206225,-113.18750698949468,-88.77206062862973,-101.13576901995046,-80.76138082381455,-93.84172797918863,-96.9279361663191,-103.0239017654044,-96.3712433662646,-105.10401027967269,-103.189565563742,-102.29573234001174,-103.69272015359086
2535.6044712526373,3697.2986662451153,10,-82.51121032164836,-110.05170333375811,-96.5356023780738,-85.99494001652197,-106.90041620775091,-93.85097998217434,-86.2702556774023,-82.72605479181456,-115.9935222909497,-93.99402574049557,-95.57119172427716,-82.51121032164836,-97.90563989865245,-97.63988517314841,-102.8133060500878,-90.76067976781194,-108.5969817559122,-105.39032080251648,-100.03356291294534,-103.2637158648095
2533.0164205248434,3695.649867786962,10,-86.61202196122561,-109.196206022024,-98.20507935310314,-85.33555984824324,-107.85181021061551,-98.69827556562406,-85.05396518583085,-84.15505602450476,-120.87562971000102,-97.64889474683991,-101.18861787884587,-86.61202196122561,-102.40823767043577,-100.24368365558885,-107.15610051399955,-89.43667577890109,-109.37091104902473,-110.68475904989043,-98.58216836088589,-97.35902603332175
2530.4283697970495,3694.001069328637,10,-91.08477643220016,-103.79586446348989,-97.12457447958231,-88.44202431326502,-105.50632139109881,-99.36694926647789,-77.41222242850237,-82.17205802049223,-114.19422247866311,-98.43381812925018,-101.32785786203846,-91.08477643220016,-103.71510300764271,-89.8270810819362,-97.68867800994353,-87.396791052693,-106.09578221225793,-106.58277155714254,-99.53335671354567,-98.72838213512982
2527.840319069213,3692.3522708704836,10,-89.48814489654248,-103.34008101309186,-97.0838598128952,-87.79781565835884,-109.86970888837389,-97.32270290547164,-74.1842653281361,-79.4448336408564,-111.1835211257107,-100.65065151179786,-98.42840055064555,-89.48814489654248,-104.78165223426183,-94.41395676561194,-97.2695195660599,-86.38209921371308,-102.9687936109058,-109.94350405296908,-106.4351815865314,-100.23311155277676
2525.252268341419,3690.70347241233,10,-86.87622224427732,-103.59985218650634,-96.20152952897871,-88.66404912842148,-99.99374336578127,-99.25953636147533,-73.53030105236887,-77.83679664272499,-109.68276479181172,-102.15485756935527,-97.91790785217015,-86.87622224427732,-102.09396366503108,-99.71139855359483,-103.9919358692404,-85.05545699294368,-103.65132102332366,-108.96232568920915,-111.69752232465541,-103.86119641232055
2522.664217613625,3689.054673954005,5,-75.8239037559928,-101.27868721377233,-94.69966704540451,-88.30768289126658,-101.2033005303701,-95.05371120587043,-75.8239037559928,-76.58661674343846,-106.95780183797412,-101.42033096704503,-95.17576881396788,-94.53943633363775,-96.15268107701058,-105.78564411779186,-106.5024007126016,-88.47786681364447,-102.4805957277157,-104.32643821270896,-113.96921489977348,-102.91744624936537
2520.0761668857886,3687.4058754958514,5,-82.17383656418387,-103.43132112609189,-94.78588908858939,-88.56597054757981,-103.17717177833808,-93.33466103515072,-82.17383656418387,-74.15142460342841,-110.1978311570368,-106.19164474649442,-91.45458214615961,-101.03451909253629,-100.77778300933333,-104.42428024808751,-103.43550563698294,-90.36348209360204,-100.6336638932663,-106.44549635163797,-115.88428570811037,-104.75653800423014
2517.488116157995,3685.7570770375264,5,-79.88938593313128,-109.15111060299641,-91.57780338955905,-91.91137849905195,-98.59864958902449,-98.1642947310073,-79.88938593313128,-76.59652353761915,-110.15619315034863,-102.00917854143647,-92.792055948842,-98.49389886745838,-100.01453799653532,-103.26118434023218,-107.314011024049,-91.56479039445604,-101.50309721599388,-104.8251345724274,-114.24154929429585,-110.07287942425891
2514.9000654302013,3684.1082785793733,5,-84.95915495817341,-114.54929433786008,-95.39800758304482,-90.88296669616747,-100.16969577788531,-88.98100507973338,-84.95915495817341,-78.38696693052367,-107.81802997156883,-98.01245421419682,-89.68242152791986,-95.48889883408768,-100.92957763898876,-102.96328950389145,-110.0666476350897,-92.07805359582142,-103.56891464444492,-101.7613823154682,-115.52511978198523,-106.62957272794588
2512.3120147023646,3682.4594801212197,6,-73.61081302828876,-112.48210478997632,-96.69102000382863,-89.8506493544735,-107.46576871170211,-90.31593653282675,-86.58642124851569,-73.61081302828876,-110.11139470353132,-96.82733861302398,-87.46598635413264,-94.38585926606565,-95.59835425022368,-99.88746513317516,-107.3514664259167,-99.06156237682563,-106.82239819697189,-100.86914793639434,-111.1889427918952,-101.03260895540322
2509.723963974571,3680.8106816628947,6,-75.53557985054397,-110.69223081997956,-97.43148724082491,-93.82239152011333,-105.5793745868713,-89.01672994284323,-85.37268704814684,-75.53557985054397,-104.8125325162906,-95.10684079968344,-92.92420482410057,-96.56505865681984,-90.31333336464371,-98.39420528042507,-106.67236837971366,-99.62123176034677,-102.12437257579374,-100.90073047320209,-114.48437306623865,-97.01783039789377
2507.135913246777,3679.161883204741,6,-75.56425829800352,-104.74129558387384,-97.73949584363213,-100.22660408890155,-119.18811873060011,-80.01484834021218,-83.87873101314398,-75.56425829800352,-99.30394277873994,-98.00323506275618,-88.6755916716694,-89.78626425074417,-87.73953685466698,-107.23044670573961,-102.82122819734933,-99.70993782675751,-106.3310635763411,-108.36981990247014,-109.85409636005623,-106.3243024546107
2504.5478625189403,3677.513084746416,6,-84.26527460140197,-103.81836894363084,-99.26669904449965,-96.65776764619123,-121.68971991212084,-85.73723370642537,-85.28071447164778,-84.26527460140197,-101.32658391611596,-103.52603374681131,-89.52691101638763,-84.93921961682341,-80.57402610261734,-110.77728136224964,-104.08321898847076,-100.9814958182361,-100.08067112129098,-113.68757472373962,-110.21887966558623,-104.46396329040465
2501.9598117911464,3675.8642862882625,6,-83.40631927266291,-100.23807793822525,-95.65638722844733,-97.46282382264893,-118.81934706581448,-94.88965398487018,-75.03447951519519,-83.40631927266291,-101.78205293326073,-107.73264670529974,-96.7665012048759,-89.69692288157573,-76.76775615313818,-108.79628441104452,-98.1838950306614,-100.34367765194222,-99.86027880728021,-116.88528310702233,-110.38476746495057,-101.94043890605161
