x,y,serving_cell,rsrp_serving,rsrp_0,rsrp_1,rsrp_2,rsrp_3,rsrp_4,rsrp_5,rsrp_6,rsrp_7,rsrp_8,rsrp_9,rsrp_10,rsrp_11,rsrp_12,rsrp_13,rsrp_14,rsrp_15,rsrp_16,rsrp_17,rsrp_18
2515.948037063507,2837.412077569279,9,-83.77675224251757,-103.30452179833381,-93.94786101816555,-102.89009294732152,-105.91892885778707,-89.24207200706033,-93.24288364625204,-105.60080440889818,-111.42905873594587,-104.46432419525212,-83.77675224251757,-94.43188349286386,-102.1539656800255,-103.46391839669442,-106.60238619419017,-92.43550253444211,-108.99499898502297,-108.29731808353161,-99.81049638640106,-102.10703343354695
2517.7857661156113,2834.954579887316,9,-77.40665403769685,-101.5641553675739,-90.03662807288524,-107.12827346119415,-107.78955690113068,-94.97816996695514,-88.44396475958537,-100.61079111107486,-113.07672548267662,-103.39069584591067,-77.40665403769685,-92.57555607113817,-101.21516598347684,-97.99394140693697,-109.02680021129737,-90.65657750288767,-108.16896697522378,-109.40640923232733,-99.16377339751044,-98.5653041111165
2519.6234951677156,2832.497082205353,9,-80.6229002679271,-97.26800035041046,-95.24780352833343,-113.10065671799572,-106.86150887095474,-90.83968407090883,-81.02355885320142,-98.96126378199882,-111.48491287666823,-101.60970489966557,-80.6229002679271,-97.5442913728559,-104.33392639227783,-100.20128884280169,-109.01818549711334,-95.33459169714031,-109.0164457074001,-109.66485710249944,-94.60727919339752,-99.36247980597787
2521.4612242198195,2830.039584523561,9,-82.60321990680642,-98.39696155662195,-93.90109015257957,-110.73476936468015,-103.3290843282742,-91.54730050587271,-83.80000358900688,-101.9185846311826,-111.68506200239156,-98.25645274614799,-82.60321990680642,-94.99324463678283,-101.7115742621919,-101.75424815500484,-105.56456464918645,-95.88762162907653,-111.74080914892009,-106.44442074076191,-101.70061725376321,-107.96836746985714
2523.298953271924,2827.582086841598,9,-84.10907982650531,-97.50046025303084,-96.95548503015212,-115.40663822223348,-98.91439253120923,-90.83830997768766,-82.93019294156483,-103.75411233754446,-106.19793191372551,-92.26814001373943,-84.10907982650531,-97.00282688325467,-94.28549094771292,-107.98931756449599,-104.30336793753102,-94.86877813653751,-108.01753596146592,-110.06251402660926,-105.76598163911831,-108.33036776557469
2525.1366823240282,2825.124589159635,9,-81.62414773990328,-100.16423789186166,-94.85613471014973,-117.47134689533571,-96.06203441006073,-92.14341497715088,-81.95799917713882,-102.48458931880317,-104.83043243072791,-91.84021676447354,-81.62414773990328,-93.21879878346564,-89.92870104278593,-105.3270610784046,-103.31013576345026,-92.92373016182579,-105.42729466290238,-111.2497255303956,-102.74139864712996,-104.41347926604053
2526.9744113761326,2822.6670914778433,9,-80.12414251918389,-99.05281131152049,-101.66045666328814,-109.40836029167072,-97.6190058340303,-88.11990034892133,-80.9043436913571,-99.03167936497263,-106.09538307282298,-87.615367103332,-80.12414251918389,-95.33615586183302,-91.8344196097761,-107.50875427658445,-101.42282134664651,-92.7285876264989,-102.63796302322487,-108.2220789456769,-113.11326422312305,-100.84792358270174
2528.8121404282365,2820.20959379588,9,-81.08443950912655,-93.84069856384453,-90.91750612588417,-114.73322521547556,-103.53572119185554,-90.75601418812566,-86.7112216656266,-99.17027988964566,-101.88194413445935,-91.40670336575764,-81.08443950912655,-100.35701919742773,-99.53126844397924,-101.89874859482453,-100.62509713847199,-91.10274560593112,-99.58153502898222,-102.86280686644356,-111.83859609811789,-97.1213077585696
2530.649869480341,2817.752096113917,9,-84.02769887072819,-97.11903243564385,-87.81432726418656,-100.10976964986038,-103.03648930182545,-94.84195629490154,-91.31524257551511,-102.37697633352096,-97.58563268237643,-92.64872600349653,-84.02769887072819,-101.23803460843627,-103.35549261622222,-98.73551022208673,-94.27485671740695,-89.50348654770283,-108.09072535311024,-100.13452937041659,-114.38227507163273,-96.06894434988345
2532.487598532445,2815.2945984321254,9,-81.0088191147509,-99.84742582795454,-93.05492240565951,-95.92309681095378,-106.30798122995029,-93.61872318943043,-88.5022037411012,-101.11869746850869,-102.55439379126,-88.69803700713757,-81.0088191147509,-98.9456940842698,-101.57983147530382,-103.67385999743897,-96.76030034013569,-87.12817045318745,-105.9623517446947,-99.33643554141624,-115.56106805931965,-99.3661915909333
2534.325327584549,2812.8371007501623,9,-77.2491447556261,-98.29478219178883,-91.84298424468739,-94.34944900587544,-110.5373730988945,-96.52080663035015,-87.24831523190954,-104.77219729980402,-102.00929741716082,-87.30178872820127,-77.2491447556261,-95.08931920366913,-100.9314721530696,-97.93562467152739,-105.27835342034906,-86.847804704672,-104.18270000776491,-96.26133902287317,-113.99638845815775,-100.64654836464358
2536.1630566366534,2810.3796030681992,9,-83.35050470360197,-109.08844984426685,-93.42843152470003,-100.55758603316332,-110.74315790827258,-98.40987866455187,-87.11070180735611,-107.77062243200947,-103.50834502731735,-90.36138427480992,-83.35050470360197,-97.12899781290317,-105.1620037107545,-97.66410423435423,-101.7078943743069,-84.02208788905612,-102.94556540926715,-98.40652107727212,-112.0159253686194,-98.86832417912757
2538.000785688758,2807.9221053864076,9,-85.615798716623,-115.33618395618902,-93.71931732185128,-103.97494623432982,-104.38030101052343,-92.96952901271739,-90.44918188384892,-101.43647930458374,-101.5131391447281,-92.2538870494304,-85.615798716623,-97.00944589491077,-102.22945932362143,-101.08381723699806,-98.58286717579878,-83.45481070108816,-104.15037171133064,-105.23619048029919,-111.12796949941387,-102.41456234787485
2539.8385147408617,2805.4646077044445,9,-84.27414811243436,-111.85586398277954,-95.83917894279341,-104.54194487278306,-100.15278306290625,-95.27662585539888,-92.55451375765797,-106.57621068162624,-102.49793649670904,-89.36463932328634,-84.27414811243436,-94.11697648519396,-104.42838298427208,-101.6568362913343,-96.77139084782355,-87.22439289710852,-98.76828004940019,-105.91279564657307,-103.73575053022188,-100.02356059470387
2541.676243792966,2803.0071100224814,9,-80.07762666717113,-103.8691536911654,-98.48095378528053,-107.7550267261392,-101.50113872912648,-97.7122176304491,-93.92152753131698,-104.38262379378537,-96.45452634413208,-88.68045334663432,-80.07762666717113,-94.77316376959288,-99.70063861021775,-96.86299882026603,-97.00491246861087,-88.71995616599649,-99.76523274978615,-103.99310624858754,-99.72612975320465,-98.42452920084179
2543.5139728450704,2800.5496123405183,9,-81.7446517559063,-108.49065934602179,-101.14624336670899,-102.85725488492957,-106.71280343224824,-96.44631636086967,-88.24909095847198,-103.18987235033842,-100.2586997214757,-87.15039758176779,-81.7446517559063,-93.2165222559351,-94.22587907481628,-88.5084768156321,-99.68161400030651,-90.0526222475055,-100.38999465676433,-105.18511887674622,-98.16075293690969,-98.2097425935036
2545.3517018971747,2798.0921146587266,9,-82.01434704723171,-110.7722800153882,-100.28589165003449,-102.16564704284656,-104.95496733556699,-95.19309086722534,-87.24414745742003,-102.93567223296964,-101.09084659124711,-85.5796608939133,-82.01434704723171,-92.68527281440404,-91.98119173067758,-89.50592210536279,-97.16015103815471,-98.54091832915765,-99.99520565587503,-101.98398830242219,-103.90917505438955,-97.53447799490003
2547.1894309492786,2795.6346169767635,9,-79.15269556246507,-108.2363012484136,-97.10154403996806,-101.18526055993678,-107.78515835039518,-92.68957886441763,-89.79178204467772,-106.62297641531634,-103.71198850266299,-86.73139743017092,-79.15269556246507,-89.58575043785684,-90.44129420068714,-84.3356597980159,-99.81526151860048,-96.14181018960211,-99.10089620505536,-97.63219180717081,-98.92056654388477,-94.48950922247766
